RC3-A,
,
Wheel Count (ft.),Feature
-8.56,refpoint2
-2.13,WELD
-1.66,refpoint3
0,refpoint5
0.51,refpoint3
1.18,WELD
2.02,refpoint4
2.85,WELD
3.32,refpoint4
3.79,WELD
5.05,WELD
6.98,refpoint2
8.89,WELD
13.86,WELD
15.75,refpoint2
17.87,WELD
30.39,WELD
48.5,WELD
66.91,WELD
85.35,WELD
103.33,WELD
121.75,WELD
140.47,WELD
158.95,WELD
159.06,refpoint2
161.12,refpoint2
163.61,refpoint2
177.43,WELD
195.8,WELD
214.41,WELD
214.47,refpoint2
225.35,refpoint2
232.78,WELD
232.91,refpoint2
241.3,refpoint2
250.7,WELD
250.72,refpoint2
257.61,refpoint2
266.6,refpoint2
266.67,WELD
286.8,WELD
290.67,refpoint2
294.58,WELD
301.48,refpoint2
335.22,WELD
377.17,WELD
417.65,WELD
460.07,WELD
503.19,WELD
542.06,WELD
545.76,refpoint2
549.94,WELD
561.86,WELD
595.8,refpoint1
604.89,WELD
645.19,WELD
685.47,WELD
725.78,WELD
766.05,WELD
806.34,WELD
846.63,WELD
886.91,WELD
927.18,WELD
967.48,WELD
1007.74,WELD
1048.06,WELD
1088.38,WELD
1128.65,WELD
1168.95,WELD
1209.13,WELD
1249.41,WELD
1289.66,WELD
1329.91,WELD
1370.23,WELD
1410.48,WELD
1450.8,WELD
1491.08,WELD
1526.52,WELD
1566.79,WELD
1607.1,WELD
1647.4,WELD
1687.76,WELD
1728.05,WELD
1768.35,WELD
1808.63,WELD
1848.93,WELD
1889.21,WELD
1929.55,WELD
1969.86,WELD
2010.12,WELD
2050.38,WELD
2090.63,WELD
2130.93,WELD
2171.22,WELD
2211.53,WELD
2250.22,WELD
2290.44,WELD
2330.71,WELD
2370.98,WELD
2411.26,WELD
2451.56,WELD
2491.8,WELD
2532.11,WELD
2572.43,WELD
2612.67,WELD
2652.99,WELD
2693.23,WELD
2733.52,WELD
2773.68,WELD
2807.92,WELD
2815.19,refpoint5
2817.83,refpoint4
2848.23,WELD
2888.52,WELD
2928.8,WELD
2967.54,refpoint4
2969.01,WELD
2970.99,refpoint2
2973.04,WELD
2992.23,WELD
2994.12,refpoint2
2996.16,WELD
3007.93,WELD
3011.4,WELD
3017.23,refpoint4
3018.05,WELD
3058.35,WELD
3098.66,WELD
3134.6,refpoint4
3135.93,WELD
3151.83,WELD
3192.12,WELD
3232.43,WELD
3236.65,WELD
3276.9,WELD
3317.26,WELD
3357.53,WELD
3397.85,WELD
3438.11,WELD
3478.44,WELD
3518.75,WELD
3559.18,WELD
3561.06,refpoint2
3563.08,WELD
3587.43,WELD
3596.57,refpoint4
3599.25,WELD
3636.54,WELD
3673.83,WELD
3676.35,refpoint4
3693.3,WELD
3695.19,refpoint2
3697.24,WELD
3711.42,WELD
3751.66,WELD
3791.94,WELD
3832.27,WELD
3872.58,WELD
3909.86,WELD
3950.13,WELD
3990.43,WELD
4030.75,WELD
4071,WELD
4104.44,WELD
4137.57,WELD
4138.88,refpoint4
4174.82,WELD
4210.91,refpoint4
4212.09,WELD
4244.55,WELD
4281.81,WELD
4322.07,WELD
4362.39,WELD
4402.68,WELD
4442.96,WELD
4476.48,WELD
4513.78,WELD
4551.09,WELD
4588.36,WELD
4625.6,WELD
4662.86,WELD
4700.14,WELD
4737.45,WELD
4777.75,WELD
4818.07,WELD
4855.36,WELD
4888.21,WELD
4928.5,WELD
4965.8,WELD
5003.1,WELD
5040.38,WELD
5080.7,WELD
5113.2,WELD
5153.45,WELD
5193.77,WELD
5234.08,WELD
5274.36,WELD
5314.68,WELD
5342.26,WELD
5382.51,WELD
5422.78,WELD
5460.01,WELD
5500.33,WELD
5540.63,WELD
5580.96,WELD
5582.99,refpoint2
5584.95,WELD
5599.06,refpoint4
5599.33,WELD
5636.63,WELD
5673.93,WELD
5684.49,refpoint4
5686.98,WELD
5694,WELD
5695.92,refpoint2
5697.91,WELD
5704.6,refpoint2
5708.29,WELD
5709.87,refpoint2
5748.52,WELD
5788.84,WELD
5829.09,WELD
5869.41,WELD
5909.72,WELD
5950.04,WELD
5990.34,WELD
6027.65,WELD
6068,WELD
6108.29,WELD
6148.6,WELD
6187.54,refpoint3
6188.93,WELD
6229.24,WELD
6269.55,WELD
6309.92,WELD
6311.85,refpoint2
6313.84,WELD
6316.12,WELD
6317.42,refpoint4
6328.26,WELD
6365.45,WELD
6402.28,refpoint4
6402.67,WELD
6436.49,WELD
6438.35,refpoint2
6440.44,WELD
6477.84,WELD
6515.08,WELD
6535.48,WELD
6554.31,refpoint2
6575.81,WELD
6613.11,WELD
6638.75,refpoint2
6650.4,WELD
6690.7,WELD
6728.02,WELD
6765.28,WELD
6786.68,refpoint2
6802.61,WELD
6842.89,WELD
6880.21,WELD
6917.53,WELD
6954.83,WELD
6992.09,WELD
7029.34,WELD
7066.69,WELD
7103.96,WELD
7137.47,refpoint2
7141.22,WELD
7178.52,WELD
7215.77,WELD
7253.03,WELD
7290.32,WELD
7327.54,WELD
7364.81,WELD
7402.09,WELD
7442.34,WELD
7482.56,WELD
7519.87,WELD
7557.14,WELD
7594.39,WELD
7631.7,WELD
7668.95,WELD
7709.2,WELD
7746.5,WELD
7786.79,WELD
7807.95,refpoint4
7810.71,refpoint4
7824.87,WELD
7857.86,WELD
7862.22,WELD
7870.64,refpoint2
7879.2,WELD
7919.07,WELD
7964.3,WELD
8009.57,WELD
8054.83,WELD
8100.08,WELD
8145.32,WELD
8190.63,WELD
8235.76,WELD
8281.04,WELD
8326.32,WELD
8371.57,WELD
8416.85,WELD
8461.27,WELD
8506.57,WELD
8551.85,WELD
8597,WELD
8642.28,WELD
8687.57,WELD
8725.04,WELD
8733.27,refpoint2
8742.09,WELD
8743.62,refpoint4
8768.92,WELD
8814.27,WELD
8859.6,WELD
8904.96,WELD
8950.23,WELD
8995.5,WELD
9036.71,refpoint4
9038.28,WELD
9046.61,refpoint2
9055.95,WELD
9101.52,WELD
9146.85,WELD
9192.21,WELD
9201.78,WELD
9247.13,WELD
9292.47,WELD
9337.73,WELD
9383.04,WELD
9427.62,WELD
9472.96,WELD
9518.3,WELD
9563.64,WELD
9608.74,WELD
9654.04,WELD
9699.33,WELD
9744.61,WELD
9789.91,WELD
9808.64,WELD
9818.78,refpoint2
9828.73,WELD
9860.87,WELD
9904.32,WELD
9949.61,WELD
9994.93,WELD
10040.27,WELD
10085.65,WELD
10130.98,WELD
10176.32,WELD
10221.65,WELD
10266.93,WELD
10312.25,WELD
10357.51,WELD
10402.79,WELD
10412.28,refpoint2
10422.05,refpoint5
10447.7,WELD
10493.04,WELD
10510.14,refpoint3
10533.07,WELD
10578.38,WELD
10603.46,refpoint2
10623.37,WELD
10634.71,refpoint4
10638.03,refpoint4
10658.86,WELD
10696.13,WELD
10736.41,WELD
10776.72,WELD
10814.05,WELD
10851.19,WELD
10888.5,WELD
10925.81,WELD
10963.1,WELD
11000.37,WELD
11037.63,WELD
11074.89,WELD
11112.15,WELD
11149.39,WELD
11189.63,WELD
11229.93,WELD
11267.2,WELD
11304.4,WELD
11341.65,WELD
11378.94,WELD
11416.23,WELD
11453.43,WELD
11490.76,WELD
11528.11,WELD
11565.36,WELD
11602.63,WELD
11639.89,WELD
11677.16,WELD
11714.4,WELD
11751.68,WELD
11788.91,WELD
11826.14,WELD
11863.46,WELD
11900.72,WELD
11938.03,WELD
11975.29,WELD
12012.54,WELD
12052.8,WELD
12090.06,WELD
12127.33,WELD
12164.61,WELD
12201.94,WELD
12239.22,WELD
12276.51,WELD
12313.78,WELD
12351.09,WELD
12387,WELD
12424.26,WELD
12461.48,WELD
12498.74,WELD
12536.02,WELD
12573.25,WELD
12610.48,WELD
12647.69,WELD
12684.92,WELD
12721.67,refpoint1
12722.17,WELD
12723.66,refpoint1
12759.45,WELD
12796.71,WELD
12833.96,WELD
12871.21,WELD
12908.46,WELD
12945.7,WELD
12982.96,WELD
13020.24,WELD
13057.48,WELD
13094.72,WELD
13131.98,WELD
13169.3,WELD
13206.52,WELD
13243.76,WELD
13280.99,WELD
13318.24,WELD
13355.51,WELD
13392.81,WELD
13430.07,WELD
13467.35,WELD
13504.67,WELD
13541.91,WELD
13579.15,WELD
13616.38,WELD
13653.7,WELD
13690.97,WELD
13728.24,WELD
13765.51,WELD
13802.71,WELD
13840.01,WELD
13877.28,WELD
13914.55,WELD
13951.78,WELD
13989.05,WELD
14026.34,WELD
14063.63,WELD
14100.91,WELD
14138.17,WELD
14175.46,WELD
14209.42,WELD
14246.69,WELD
14283.95,WELD
14321.17,WELD
14361.45,WELD
14379.67,refpoint2
14401.7,WELD
14441.96,WELD
14482.26,WELD
14519.5,WELD
14556.74,WELD
14596.99,WELD
14637.3,WELD
14677.6,WELD
14717.87,WELD
14758.12,WELD
14798.45,WELD
14834.65,refpoint1
14835.7,WELD
14836.81,refpoint1
14873,WELD
14913.27,WELD
14934.61,WELD
14953.34,WELD
14966.29,refpoint2
14980.54,refpoint2
14980.94,WELD
14999.8,WELD
15020.9,WELD
15065.7,WELD
15110.65,WELD
15155.75,WELD
15200.41,WELD
15245.6,WELD
15290.75,WELD
15335.9,WELD
15381.12,WELD
15426.27,WELD
15471.54,WELD
15516.68,WELD
15561.9,WELD
15607.1,WELD
15652.34,WELD
15697.54,WELD
15742.76,WELD
15787.97,WELD
15833.18,WELD
15878.38,WELD
15923.6,WELD
15968.85,WELD
16014.02,WELD
16059.24,WELD
16104.51,WELD
16149.79,WELD
16182.91,refpoint2
16183.5,WELD
16197.76,refpoint2
16210.52,refpoint2
16211.15,WELD
16226.55,refpoint4
16255.45,WELD
16286.92,refpoint5
16294.9,refpoint4
16300.53,WELD
16345.12,WELD
16390.17,WELD
16435.27,WELD
16455.61,refpoint2
16480.4,WELD
16499.75,refpoint2
16511.23,WELD
16533.19,refpoint2
16535.91,refpoint4
16544.51,WELD
16555.93,WELD
16580.24,refpoint4
16601.05,WELD
16608.63,WELD
16647.67,WELD
16692.84,WELD
16737.99,WELD
16783.22,WELD
16828.41,WELD
16873.67,WELD
16918.84,WELD
16964.09,WELD
17009.29,WELD
17054.54,WELD
17099.86,WELD
17145.02,WELD
17190.3,WELD
17235.57,WELD
17280.85,WELD
17326.11,WELD
17371.38,WELD
17416.64,WELD
17461.98,WELD
17507.28,WELD
17552.58,WELD
17597.86,WELD
17643.18,WELD
17688.48,WELD
17733.73,WELD
17767.22,refpoint2
17779.11,WELD
17824.38,WELD
17862.82,WELD
17908.19,WELD
17917.01,refpoint2
17945.08,refpoint2
17953.68,WELD
17958.9,refpoint2
17986.33,refpoint2
17999.2,WELD
18044.59,WELD
18089.92,WELD
18135.22,WELD
18180.49,WELD
18225.78,WELD
18271.07,WELD
18316.4,WELD
18361.7,WELD
18407.05,WELD
18452.36,WELD
18497.62,WELD
18542.89,WELD
18588.23,WELD
18633.56,WELD
18678.89,WELD
18724.24,WELD
18769.6,WELD
18814.93,WELD
18860.24,WELD
18905.54,WELD
18950.81,WELD
18996.1,WELD
19041.41,WELD
19086.74,WELD
19132.09,WELD
19177.38,WELD
19222.72,WELD
19268.02,WELD
19313.31,WELD
19358.63,WELD
19403.98,WELD
19449.31,WELD
19475.49,WELD
19520.84,WELD
19546.69,WELD
19592.02,WELD
19617.72,WELD
19663.09,WELD
19699.71,WELD
19745.11,WELD
19763.78,WELD
19773.51,refpoint2
19789.71,WELD
19817.42,refpoint2
19834.9,WELD
19855.83,refpoint2
19880.14,WELD
19890.41,refpoint2
19904.01,WELD
19949.16,WELD
19994.38,WELD
20039.68,WELD
20085.06,WELD
20130.33,WELD
20175.63,WELD
20220.93,WELD
20266.21,WELD
20311.45,WELD
20356.71,WELD
20402.05,WELD
20447.34,WELD
20492.64,WELD
20537.97,WELD
20583.26,WELD
20628.56,WELD
20673.82,WELD
20719.14,WELD
20764.43,WELD
20809.71,WELD
20855,WELD
20900.3,WELD
20945.54,WELD
20990.88,WELD
21036.24,WELD
21081.52,WELD
21126.83,WELD
21172.15,WELD
21217.46,WELD
21262.78,WELD
21308.06,WELD
21353.37,WELD
21398.71,WELD
21444.02,WELD
21489.37,WELD
21534.63,WELD
21579.96,WELD
21625.26,WELD
21670.61,WELD
21715.95,WELD
21761.22,WELD
21806.57,WELD
21851.89,WELD
21897.21,WELD
21923.12,WELD
21952.48,WELD
21997.79,WELD
22043.15,WELD
22088.54,WELD
22133.94,WELD
22178.26,WELD
22223.63,WELD
22268.99,WELD
22314.38,WELD
22359.78,WELD
22370.78,refpoint2
22405.24,WELD
22406.78,WELD
22407.26,refpoint4
22407.83,WELD
22408.34,refpoint3
22409.37,refpoint5
22410.4,refpoint3
22410.9,WELD
22411.29,refpoint4
22411.73,WELD
22412.51,refpoint2
22413.27,WELD
22433.32,refpoint4
22458.19,WELD
22503.38,WELD
22516.01,refpoint4
22519.56,WELD
22543.22,refpoint2
22563.77,WELD
22609.03,WELD
22654.3,WELD
22699.58,WELD
22744.83,WELD
22790.14,WELD
22835.44,WELD
22880.75,WELD
22918.56,refpoint2
22926.07,WELD
22971.39,WELD
23004.1,WELD
23049.43,WELD
23094.73,WELD
23140.01,WELD
23185.27,WELD
23230.57,WELD
23275.93,WELD
23321.2,WELD
23366.43,WELD
