RC3-B,
,
Wheel Count (ft.),Feature
-52.94,refpoint2
-1.29,WELD
-0.87,refpoint3
0,refpoint5
0.95,refpoint3
1.45,WELD
2.04,refpoint4
2.79,WELD
3.17,refpoint4
3.6,WELD
4.8,WELD
6.6,refpoint2
8.47,WELD
13.36,WELD
15.73,refpoint2
17.58,WELD
30.09,WELD
48.28,WELD
66.68,WELD
85.15,WELD
103.17,WELD
121.64,WELD
140.37,WELD
158.93,WELD
177.46,WELD
195.9,WELD
214.44,WELD
232.91,WELD
250.87,WELD
266.88,WELD
287.27,WELD
290.51,refpoint1
291.19,refpoint2
295.12,WELD
335.76,WELD
377.76,WELD
418.29,WELD
460.76,WELD
503.96,WELD
542.97,WELD
547.31,refpoint2
550.92,WELD
562.7,WELD
596.64,refpoint1
605.79,WELD
646.18,WELD
686.53,WELD
726.88,WELD
767.22,WELD
807.54,WELD
847.89,WELD
888.25,WELD
928.58,WELD
968.93,WELD
1009.28,WELD
1049.62,WELD
1089.97,WELD
1130.33,WELD
1170.67,WELD
1210.98,WELD
1251.28,WELD
1291.58,WELD
1331.91,WELD
1372.24,WELD
1412.57,WELD
1452.88,WELD
1493.21,WELD
1528.67,WELD
1568.99,WELD
1609.33,WELD
1649.69,WELD
1690.01,WELD
1730.36,WELD
1770.72,WELD
1811.06,WELD
1851.4,WELD
1891.69,WELD
1932.06,WELD
1972.41,WELD
2012.73,WELD
2053,WELD
2093.34,WELD
2133.68,WELD
2174,WELD
2214.31,WELD
2253.07,WELD
2293.34,WELD
2333.63,WELD
2373.93,WELD
2414.27,WELD
2454.58,WELD
2494.91,WELD
2535.25,WELD
2575.6,WELD
2615.91,WELD
2656.18,WELD
2696.41,WELD
2736.73,WELD
2776.97,WELD
2811.23,WELD
2819.76,refpoint5
2821.21,refpoint4
2851.57,WELD
2891.88,WELD
2932.21,WELD
2971.2,refpoint4
2972.51,WELD
2974.47,refpoint2
2976.51,WELD
2995.65,WELD
2997.58,refpoint2
2999.67,WELD
3011.42,WELD
3014.91,WELD
3021.02,refpoint4
3021.53,WELD
3061.85,WELD
3102.13,WELD
3138.08,refpoint4
3139.42,WELD
3155.31,WELD
3195.61,WELD
3235.91,WELD
3240.14,WELD
3280.43,WELD
3320.8,WELD
3361.07,WELD
3401.37,WELD
3441.7,WELD
3482.02,WELD
3522.34,WELD
3562.61,WELD
3564.58,refpoint2
3566.6,WELD
3590.95,WELD
3600.09,refpoint4
3602.83,WELD
3640.11,WELD
3677.39,WELD
3680.15,refpoint4
3696.91,WELD
3698.9,refpoint2
3700.89,WELD
3714.87,WELD
