RC2-A,
,
Wheel Count (ft.),Feature
-29.3,refpoint2
-1.61,refpoint3
-1.6,WELD
-1.15,refpoint4
0,refpoint4
1.1,refpoint4
1.57,WELD
3.54,WELD
4.13,refpoint4
4.71,WELD
5.81,refpoint3
5.83,WELD
11.62,refpoint1
12.48,refpoint2
20.06,WELD
26.07,WELD
31.6,WELD
39.42,refpoint2
46.08,refpoint3
46.09,WELD
49.12,WELD
68.65,refpoint2
87.66,WELD
111.63,WELD
152.17,WELD
192.27,WELD
201.89,WELD
206.93,refpoint2
211.84,WELD
216.9,refpoint2
222.02,WELD
228.26,refpoint4
234.72,WELD
252.15,refpoint4
274.96,refpoint4
277.59,WELD
281.39,refpoint2
284.85,WELD
295.83,refpoint4
323.07,refpoint4
326.41,WELD
343.1,refpoint4
363.22,refpoint4
368.97,WELD
383.45,refpoint4
403.43,refpoint4
411.42,WELD
423.42,refpoint4
439.02,refpoint4
453.9,WELD
455.02,refpoint4
471.51,refpoint4
487,refpoint4
496.41,WELD
499.94,WELD
503.53,refpoint2
507.14,WELD
513.23,refpoint4
529.44,refpoint4
545.55,refpoint4
545.78,WELD
557.55,refpoint4
561.57,WELD
566.87,refpoint2
572.16,WELD
577.25,refpoint2
582.38,WELD
583.94,WELD
620.04,WELD
660.51,WELD
700.98,WELD
741.39,WELD
781.78,WELD
822.16,WELD
862.53,WELD
902.88,WELD
943.19,WELD
966.79,refpoint2
983.3,WELD
1023.68,WELD
1063.96,WELD
1104.17,WELD
1144.24,WELD
1184.38,WELD
1224.46,WELD
1264.58,WELD
1304.76,WELD
1345.05,WELD
1385.21,WELD
1425.28,WELD
1446.78,refpoint2
1465.26,WELD
1477.75,WELD
1517.77,WELD
1557.82,WELD
1597.89,WELD
1637.96,WELD
1677.98,WELD
1718.1,WELD
1758.14,WELD
1797.95,WELD
1837.88,WELD
1877.97,WELD
1917.99,WELD
1958.01,WELD
1998.17,WELD
2038.11,WELD
2078.18,WELD
2118.11,WELD
2158.09,WELD
2198.19,WELD
2238.36,WELD
2278.44,WELD
2318.28,WELD
2358.38,WELD
2398.57,WELD
2437.1,WELD
2477.12,WELD
2516.87,WELD
2557.02,WELD
2597.1,WELD
2637.14,WELD
2677.16,WELD
2717.28,WELD
2757.3,WELD
2797.35,WELD
2837.36,WELD
2851.76,refpoint2
2877.37,WELD
2917.39,WELD
2938.65,WELD
2962.27,refpoint2
2978.62,WELD
2996.1,WELD
2999.05,refpoint3
2999.08,WELD
3007.13,refpoint2
3013.48,WELD
3023.26,refpoint2
3029.76,refpoint4
3031.72,WELD
3032.17,refpoint4
3033.25,refpoint4
3034.33,refpoint4
3034.8,refpoint3
3034.81,WELD
3036.81,refpoint4
3044.36,refpoint2
3061.05,WELD
3071.63,refpoint2
3081.18,refpoint2
3081.19,refpoint3
3081.2,WELD
3144.89,WELD
3208.49,WELD
3231.61,refpoint2
3271.46,WELD
3335.03,WELD
3398.55,WELD
3461.32,WELD
3524.41,WELD
3587.65,WELD
3650.54,WELD
3713.13,WELD
3757.65,WELD
3820.43,WELD
3884.21,WELD
3923.01,WELD
3979.25,WELD
4021.7,WELD
4084.96,WELD
4138.2,WELD
4201.47,WELD
4253.84,WELD
4307.05,WELD
4370.5,WELD
4433.29,WELD
4485.91,WELD
4548.57,WELD
4601.99,WELD
4665.04,WELD
4703.84,WELD
4755.22,WELD
4817.2,WELD
4868.15,WELD
4930.62,WELD
4983.92,WELD
5047.45,WELD
5111.02,WELD
5174.36,WELD
5227.77,WELD
5289.95,WELD
5353.13,WELD
5416.59,WELD
5479.86,WELD
5543.21,WELD
5606.37,WELD
5669.75,WELD
5733.15,WELD
5795.8,WELD
5859.31,WELD
5912.32,WELD
5975.5,WELD
6038.71,WELD
6101.73,WELD
6164.97,WELD
6220.5,WELD
6271.22,WELD
6321.54,WELD
6375.29,WELD
6438.26,WELD
6501.24,WELD
6564.2,WELD
6627.12,WELD
6687.95,WELD
6751.42,WELD
6804.57,WELD
6867.77,WELD
6931.23,WELD
6992.7,WELD
7056.24,WELD
7107.28,WELD
7170,WELD
7233.56,WELD
7282.18,WELD
7291.8,refpoint3
7291.81,WELD
7295.79,refpoint2
7299.44,refpoint3
7299.45,WELD
7305.12,refpoint3
7305.12,WELD
7308.68,refpoint2
7312.65,refpoint3
7312.66,WELD
7356.27,WELD
7399.8,WELD
7425.92,WELD
7468.93,WELD
7512.56,WELD
7556.22,WELD
7599.93,WELD
7643.55,WELD
7687.18,WELD
7730.82,WELD
7774.44,WELD
7818.09,WELD
7861.64,WELD
7900.38,WELD
7944.12,WELD
7959.56,WELD
8003.14,WELD
8023.22,WELD
8066.9,WELD
8110.56,WELD
8154.2,WELD
8168.09,WELD
8211.76,WELD
8229.45,WELD
8273.14,WELD
8305.08,WELD
8316.01,refpoint3
8316.02,WELD
8358.06,refpoint5
8358.51,WELD
8403.09,WELD
8447.7,refpoint3
8447.71,WELD
8455.65,WELD
8495.87,WELD
8539.61,WELD
8581.71,WELD
8625.34,WELD
8668.98,WELD
8718.81,WELD
8768.32,WELD
8817.95,WELD
8867.66,WELD
8911.41,WELD
8955.21,WELD
8998.92,WELD
9041.15,WELD
9083.26,WELD
9126.81,WELD
9170.22,WELD
9213.87,WELD
9257.56,WELD
9299.98,WELD
9343.57,WELD
9387.09,WELD
9430.81,WELD
9474.6,WELD
9517.13,WELD
9559.67,WELD
9603.39,WELD
9646.77,WELD
9690.01,WELD
9733.65,WELD
9777.29,WELD
9802.2,WELD
9813.13,WELD
9820.91,WELD
9864.02,WELD
9907.25,WELD
9950.53,WELD
9994.04,WELD
10037.47,WELD
10080.53,WELD
10122.98,WELD
10166.72,WELD
10209.02,WELD
10251.05,WELD
10294.62,WELD
10338.47,WELD
10381.79,WELD
10425.55,WELD
10469.24,WELD
10512.95,WELD
10556.58,WELD
10600.09,WELD
10643.61,WELD
10687.26,WELD
10730.52,WELD
10774.39,WELD
10818.13,WELD
10861.97,WELD
10905.78,WELD
10948.97,WELD
10992.71,WELD
11036.47,WELD
11080.25,WELD
11124.05,WELD
11165.6,WELD
11208,WELD
11251.8,WELD
11295.49,WELD
11339.19,WELD
11382.65,WELD
11426.26,WELD
11470.14,WELD
11513.83,WELD
11557.47,WELD
11599.74,WELD
11643.61,WELD
11687.22,WELD
11730.94,WELD
11774.62,WELD
11818.6,WELD
11862.29,WELD
11906.23,WELD
