RC1-B,
,
absolute_odometer,feature_type
-0.78,weld
-0.52,refpoint3
0,refpoint5
0.49,refpoint3
0.76,weld
1.139,refpoint4
2.48,refpoint5
5.77,refpoint2
8.96,weld
13.84,refpoint2
16.69,weld
39.85,refpoint1
40.03,weld
40.19,refpoint1
60.71,refpoint1
60.88,weld
61.05,refpoint1
85.98,refpoint1
86.14,weld
86.31,refpoint1
111.88,refpoint1
112.05,weld
112.23,refpoint1
136.04,refpoint1
136.29,weld
136.46,refpoint1
160.09,refpoint1
160.32,weld
160.52,refpoint1
184.79,weld
185.76,weld
229.81,weld
273.94,weld
275.089,weld
278.52,refpoint2
284.089,refpoint1
284.36,weld
284.57,refpoint1
309.47,refpoint1
309.69,weld
309.89,refpoint1
315.55,refpoint2
334.53,refpoint1
334.71,weld
334.86,refpoint1
359.63,refpoint1
359.79,weld
359.96,refpoint1
384.15,refpoint1
384.33,weld
384.5,refpoint1
407.38,refpoint1
407.55,weld
407.71,refpoint1
431.55,refpoint1
431.71,weld
431.87,refpoint1
441.36,weld
448.82,weld
468.71,weld
489.38,weld
510.46,weld
531.83,weld
552.669,weld
573.01,refpoint1
573.22,weld
573.36,refpoint1
597.169,refpoint1
597.35,weld
597.5,refpoint1
620.94,weld
623.19,weld
630.26,weld
650.87,weld
671.48,weld
692.57,weld
692.61,refpoint2
703.74,refpoint3
704.6,refpoint2
712.55,weld
736.93,weld
758.72,weld
780.27,weld
784.78,refpoint4
790.92,refpoint2
801.94,weld
819.92,refpoint1
820.12,weld
820.26,refpoint1
838.52,weld
857.35,refpoint2
860.27,refpoint3
860.33,weld
863.6,weld
878.38,weld
888.78,refpoint3
888.8,weld
911.24,weld
913.05,refpoint3
913.05,weld
931.33,refpoint3
931.34,weld
937.96,weld
953.56,weld
956.83,weld
974.85,weld
995.24,weld
1014.92,weld
1035.94,weld
1055.49,weld
1078.93,refpoint1
1079.14,weld
1079.28,refpoint1
1103.05,refpoint1
1103.25,weld
1103.4,refpoint1
1127.81,refpoint1
1127.96,weld
1128.16,refpoint1
1146.08,refpoint1
1146.22,weld
1146.39,refpoint1
1167.43,refpoint1
1167.63,weld
1167.77,refpoint1
1192.46,weld
1196,weld
1217.63,weld
1241.53,refpoint1
1241.7,weld
1241.849,refpoint1
1264.9,refpoint1
1265.07,weld
1265.22,refpoint1
1283.07,refpoint2
1290,refpoint1
1290.19,weld
1290.339,refpoint1
1305.31,refpoint2
1314.24,refpoint1
1314.4,weld
1314.53,refpoint1
1335.99,refpoint1
1336.16,weld
1336.34,refpoint1
1361.08,refpoint1
1361.25,weld
1361.41,refpoint1
1385.24,refpoint1
1385.42,weld
1385.59,refpoint1
1410.16,refpoint1
1410.33,weld
1410.47,refpoint1
1434.83,refpoint1
1435.02,weld
1435.15,refpoint1
1458.75,refpoint1
1458.93,weld
1459.08,refpoint1
1483.5,refpoint1
1483.68,weld
